,gameId,trialNum,repNum,utterance,label,logits
256,LzNv7CD7gRuxpk7cQ,43,3,tango,G,"[16.846066 17.128454 17.354914 14.071974 15.315011 15.284851 17.94381
 16.620653 15.743973 12.933582 13.325113 16.650675]"
257,LzNv7CD7gRuxpk7cQ,44,3,grave stone,H,"[14.246549 14.095293 15.506527 16.929047 16.005032 14.194133 15.767993
 16.295506 14.498933 14.417163 14.898491 16.92546 ]"
258,LzNv7CD7gRuxpk7cQ,45,3,man reading book facing left,D,"[16.2785   15.388671 15.062568 20.85349  19.259935 21.939882 17.261787
 15.636544 15.782648 15.819703 14.016363 17.06595 ]"
259,LzNv7CD7gRuxpk7cQ,46,3,person kneeling with arms out angle angel,B,"[22.75753  26.523531 25.435661 22.90084  25.03486  22.564909 25.537794
 18.090824 25.638098 19.469086 20.270111 24.246704]"
260,LzNv7CD7gRuxpk7cQ,47,3,choir boy sat on parallelogram,L,"[19.01372  19.43306  19.446703 19.802471 20.553328 24.298338 19.712116
 18.372335 19.966139 17.571404 17.539398 19.242039]"
261,LzNv7CD7gRuxpk7cQ,48,4,Man facing right sitting on triangle,K,"[22.037214 23.566202 23.456034 24.607485 28.12168  29.107805 24.549107
 21.941196 22.941093 21.704153 22.500458 24.971207]"
262,LzNv7CD7gRuxpk7cQ,49,4,Man reading book standing facing left,D,"[16.815926 15.714584 14.425609 22.00567  19.323578 21.021544 18.250595
 16.056269 16.466114 16.385386 14.797553 18.37645 ]"
263,LzNv7CD7gRuxpk7cQ,50,4,Man with knee up facing left,F,"[21.73269  20.878702 20.472382 23.525248 22.462822 25.822067 22.52686
 20.4647   23.315758 19.713667 19.841537 21.750011]"
264,LzNv7CD7gRuxpk7cQ,51,4,ghost,C,"[15.412807 15.653603 16.673567 16.626371 16.341232 15.633098 16.37656
 17.154827 14.49545  16.163069 16.810127 16.759607]"
265,LzNv7CD7gRuxpk7cQ,52,4,candle,J,"[14.672139 16.148952 15.711391 17.149649 16.021978 14.354125 16.6827
 18.2493   13.680315 17.08826  17.79071  17.403841]"
266,LzNv7CD7gRuxpk7cQ,53,4,ice skater,I,"[17.33892  18.292946 19.593025 14.015319 17.117634 15.265521 17.681812
 14.657241 17.490818 15.190464 15.372764 17.128239]"
267,LzNv7CD7gRuxpk7cQ,54,4,marching man with flag over shoulder,A,"[20.19792  13.886188 14.38778  17.736143 15.757841 13.267052 18.352453
 17.037655 13.894266 16.755348 13.879167 17.748566]"
268,LzNv7CD7gRuxpk7cQ,55,4,grave stone,H,"[14.246549 14.095293 15.506527 16.929047 16.005032 14.194133 15.767993
 16.295506 14.498933 14.417163 14.898491 16.92546 ]"
269,LzNv7CD7gRuxpk7cQ,56,4,angel,B,"[13.621402  16.182302  17.878853  16.209108  16.645195  14.537138
 16.055248  15.6390295 14.767787  14.358852  13.846311  16.623856 ]"
270,LzNv7CD7gRuxpk7cQ,57,4,man on parallelogram,L,"[25.369585 23.327467 25.86548  24.23853  25.029161 27.208153 24.323997
 22.235563 24.369919 21.69532  20.292292 23.861017]"
271,LzNv7CD7gRuxpk7cQ,58,4,tango dancer,G,"[18.061739 19.253508 17.473246 14.010332 15.876937 14.841056 18.88831
 15.060314 15.075716 13.184677 14.042443 18.443092]"
272,LzNv7CD7gRuxpk7cQ,59,4,indian,E,"[14.466105 16.515512 15.289219 16.047548 14.805077 14.82741  16.237576
 16.275387 16.732298 16.997713 15.712293 17.13794 ]"
273,LzNv7CD7gRuxpk7cQ,60,5,ice skater,I,"[17.33892  18.292946 19.593025 14.015319 17.117634 15.265521 17.681812
 14.657241 17.490818 15.190464 15.372764 17.128239]"
274,LzNv7CD7gRuxpk7cQ,61,5,on parallelogram,L,"[19.625513 19.37372  21.605227 19.174564 20.586502 21.211643 20.078894
 17.272358 20.079855 18.406708 18.362709 18.910528]"
275,LzNv7CD7gRuxpk7cQ,62,5,book reader facing left,D,"[18.772837 18.752476 18.00615  22.339787 21.706762 22.32017  18.927776
 16.85481  18.662266 19.426645 16.533163 19.747814]"
276,LzNv7CD7gRuxpk7cQ,63,5,angel,B,"[13.621402  16.182302  17.878853  16.209108  16.645195  14.537138
 16.055248  15.6390295 14.767787  14.358852  13.846311  16.623856 ]"
277,LzNv7CD7gRuxpk7cQ,64,5,candle,J,"[14.672139 16.148952 15.711391 17.149649 16.021978 14.354125 16.6827
 18.2493   13.680315 17.08826  17.79071  17.403841]"
278,LzNv7CD7gRuxpk7cQ,65,5,on triangle,K,"[18.56448  18.062798 20.020824 19.7345   20.073452 18.516205 18.548561
 18.092836 18.356441 18.752584 18.887272 18.278015]"
279,LzNv7CD7gRuxpk7cQ,66,5,indian,E,"[14.466105 16.515512 15.289219 16.047548 14.805077 14.82741  16.237576
 16.275387 16.732298 16.997713 15.712293 17.13794 ]"
280,LzNv7CD7gRuxpk7cQ,67,5,ghost,C,"[15.412807 15.653603 16.673567 16.626371 16.341232 15.633098 16.37656
 17.154827 14.49545  16.163069 16.810127 16.759607]"
281,LzNv7CD7gRuxpk7cQ,68,5,flag bearer,A,"[16.601593 14.804964 15.521841 16.198778 15.764531 13.93598  16.332813
 16.461502 14.948349 15.926093 15.000489 17.054419]"
282,LzNv7CD7gRuxpk7cQ,69,5,grave stone,H,"[14.246549 14.095293 15.506527 16.929047 16.005032 14.194133 15.767993
 16.295506 14.498933 14.417163 14.898491 16.92546 ]"
283,LzNv7CD7gRuxpk7cQ,70,5,tango dancer,G,"[18.061739 19.253508 17.473246 14.010332 15.876937 14.841056 18.88831
 15.060314 15.075716 13.184677 14.042443 18.443092]"
284,LzNv7CD7gRuxpk7cQ,71,5,sitting knees up,F,"[12.967984 14.716665 14.791894 14.278819 15.194782 20.39244  15.48236
 12.988403 15.281123 12.145478 13.394518 14.932275]"
285,MDLyuv29jevaGLSeT,0,0,This looks like a person sitting down facing the right They look like they have bunny ears,E,"[17.235992 22.209877 20.68791  20.792265 24.867764 25.429783 21.035122
 20.604298 21.553112 18.354448 21.083658 22.568724]"
286,MDLyuv29jevaGLSeT,1,0,"This person is mostly upright, but the bottom part of them points to the right slightly Their head is a diamond",H,"[25.69445  24.801184 23.155157 23.665176 24.750103 25.488468 23.884401
 23.658049 21.899242 22.390457 21.304235 24.54561 ]"
287,MDLyuv29jevaGLSeT,2,0,"On the left hand side, this person is a straight line all the way down to the bottom They have a diamond for the head",J,"[23.26999  21.87051  20.669403 22.467453 22.4896   21.69202  21.593027
 21.583298 19.65582  21.85965  20.867855 21.790953]"
288,MDLyuv29jevaGLSeT,3,0,This person is hard to describe They look like they are facing right and praying with their arms extended in front of them And kneeling,K,"[20.054827 22.794497 20.381136 20.665905 20.987293 22.49092  21.498842
 18.249676 19.702509 17.604599 18.10039  21.400694]"
289,MDLyuv29jevaGLSeT,4,0,This person seems to have blocks trailing behind them Their head is on the left hand side of their body,G,"[23.946934 19.723326 19.577032 19.613943 19.566664 22.08396  21.797962
 18.995787 18.030123 18.94243  17.024746 19.896433]"
290,MDLyuv29jevaGLSeT,5,0,This person appears to be facing the left and sitting down with their legs and feet extended in front of them,F,"[20.38009  23.32775  22.1132   21.227438 24.452358 29.037195 23.684599
 19.160143 22.985178 17.976082 19.543169 23.079945]"
291,MDLyuv29jevaGLSeT,6,0,"This person seems to be standing up facing left, with their arms extended out in front of them and you can see a small triangle point on the left where their toes would be",D,"[24.376701 24.58245  23.252947 25.517105 26.890114 26.509651 25.171879
 22.883217 23.41971  22.685293 24.210222 25.443237]"
292,MDLyuv29jevaGLSeT,7,0,This person seems to be sitting down with their feet extended to the left behind them They have two medium size triangles that appear to make up their arms,B,"[22.020805 25.520319 24.852297 23.698887 28.123941 29.857735 25.384241
 20.559954 22.676805 21.42692  23.10223  25.61443 ]"
293,MDLyuv29jevaGLSeT,8,0,"This person is facing the left, and you can see both of their legs One is up in the air as if they are taking a step Also, they kind of look like a penguin",A,"[25.991081 25.231133 24.761223 23.734888 27.171522 27.525532 25.288164
 23.304075 25.09338  21.638836 22.415901 25.118574]"
294,MDLyuv29jevaGLSeT,9,0,"This person looks like they are flying, both arms are extended (one on each side of them) and their body is pointed to the right",C,"[23.804878 26.244778 30.856155 22.772547 24.216373 23.508278 25.021496
 21.156427 23.42702  22.237267 19.803434 23.96267 ]"
295,MDLyuv29jevaGLSeT,10,0,This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,I,"[25.76735  25.777256 25.779299 24.532768 27.392902 27.39231  26.733013
 22.813908 23.690563 23.413456 23.74549  25.37107 ]"
296,MDLyuv29jevaGLSeT,11,0,This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,L,"[19.641573 21.929752 19.553968 19.70534  20.07354  22.076094 21.228107
 17.748428 18.971478 17.01145  17.16149  20.343805]"
297,MDLyuv29jevaGLSeT,12,1,bunny ears slouched facing right,E,"[14.457807 13.55506  13.847956 15.477653 18.058672 15.700056 15.92858
 16.384075 15.570603 13.218474 16.12985  14.176938]"
298,MDLyuv29jevaGLSeT,13,1,one arm to each side looks like they're flying towards the left,C,"[17.085773 17.044666 22.16817  15.132822 15.733759 15.500754 17.520159
 17.527618 15.512198 16.59861  13.978532 15.810257]"
299,MDLyuv29jevaGLSeT,14,1,"looks like they have no legs, sort of banana shaped",H,"[15.584758 16.21975  16.291056 16.305265 16.292542 17.013432 15.624438
 17.037928 16.106255 15.625016 14.970369 16.742292]"
300,MDLyuv29jevaGLSeT,15,1,left half of them is like a square and they appear to be facing right with a diamond head,J,"[20.079557 22.803339 20.48192  21.850527 23.257637 20.816338 21.463694
 21.50303  18.819736 22.24634  22.008293 23.427977]"
301,MDLyuv29jevaGLSeT,16,1,"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",A,"[24.982252 24.574572 25.508806 22.423494 25.14293  24.683979 24.185068
 23.159044 24.43916  21.21807  21.49549  23.14744 ]"
302,MDLyuv29jevaGLSeT,17,1,"almost laying down, body facing right with one hand high and one low and head hanging back",G,"[21.371004 22.28356  22.872799 17.758644 20.151035 23.701305 20.568474
 18.846846 20.647549 18.01658  17.425316 18.672663]"
303,MDLyuv29jevaGLSeT,18,1,on one foot facing left with the back leg at a 90 degree angle back both arms in front,I,"[23.058897 19.41099  20.117126 17.557564 18.704376 18.046692 20.795708
 18.36976  18.875338 16.942635 15.992432 17.445566]"
304,MDLyuv29jevaGLSeT,19,1,"facing right with hands out, squatted but not kneeling",L,"[19.17904  20.018492 17.31017  19.846306 18.806911 20.507313 19.780733
 16.65854  20.12859  16.688196 17.410511 19.300074]"
305,MDLyuv29jevaGLSeT,20,1,facing right with hands out and kneeling,K,"[18.410488 18.477861 17.006693 19.288168 17.452702 18.822485 19.030537
 16.591501 18.626822 15.447195 15.971682 18.52333 ]"
306,MDLyuv29jevaGLSeT,21,1,seated facing left with feet extended,F,"[15.557471 20.547222 19.229856 19.65019  21.437922 25.320478 19.935179
 17.143602 20.162035 16.822493 17.708584 19.9967  ]"
307,MDLyuv29jevaGLSeT,22,1,standing up straight facing left with hands out,D,"[19.371567 16.901402 17.414818 18.010035 16.531805 18.552149 18.567612
 18.904684 15.999237 16.50124  16.164673 17.66664 ]"
308,MDLyuv29jevaGLSeT,23,1,kneeling facing right with a triangle hanging out of their mouth,B,"[17.731356 19.875183 18.789513 20.494356 22.60706  22.458214 21.841291
 19.18964  21.698242 18.253248 18.323875 19.490967]"
309,MDLyuv29jevaGLSeT,24,2,squated facing right,L,"[19.930067 19.055565 20.036215 20.428818 22.2193   20.790928 20.387932
 19.42569  19.627848 19.483839 18.188814 19.746222]"
310,MDLyuv29jevaGLSeT,25,2,kneeling facing right arms out,K,"[16.572647 19.14097  18.461647 16.979574 17.354145 18.703566 19.424187
 15.533188 18.224236 14.928976 14.960898 17.06191 ]"
311,MDLyuv29jevaGLSeT,26,2,arms up in the air,C,"[14.097974 16.30422  20.801996 11.658401 12.620136 11.747598 15.862593
 13.797386 13.177803 12.597756 11.644671 14.20992 ]"
312,MDLyuv29jevaGLSeT,27,2,sitting facing left,F,"[14.204791 17.080194 17.65882  17.457537 18.150434 22.373594 17.462952
 16.877533 18.073944 15.530615 16.171267 17.624187]"
313,MDLyuv29jevaGLSeT,28,2,head hanging back,G,"[20.485403 17.337503 19.456747 17.88376  19.323338 20.720903 18.814953
 17.904226 18.211962 16.795103 16.115953 17.007523]"
314,MDLyuv29jevaGLSeT,29,2,penguin looking down,A,"[13.451592  11.6471615 13.8413925 14.491221  18.364943  14.438733
 12.386253  16.675774  14.146922  12.363159  13.714226  14.512131 ]"
315,MDLyuv29jevaGLSeT,30,2,standing on 1 leg arms out,I,"[20.728022 18.01555  19.807957 18.45676  18.452768 18.625761 20.741405
 17.569328 18.931175 16.422136 16.287817 18.593035]"
316,MDLyuv29jevaGLSeT,31,2,sitting with a triangle on chin facing right,B,"[18.165098 19.505785 22.908714 20.839504 23.893122 24.55734  20.496193
 20.615906 19.048794 19.165533 19.56929  20.15405 ]"
317,MDLyuv29jevaGLSeT,32,2,bunny,E,"[13.520856 14.861484 15.936059 14.969119 17.451254 14.028541 15.195802
 15.653578 16.517931 13.490836 15.523441 14.356411]"
318,MDLyuv29jevaGLSeT,33,2,standing up straight facing left,D,"[19.415926 16.710218 16.368387 18.684235 17.716984 18.254591 19.156054
 20.23362  16.736708 17.558447 16.573038 17.868666]"
319,MDLyuv29jevaGLSeT,34,2,facing right back is straight,J,"[19.052893 16.698814 17.849062 19.227571 18.222391 18.846571 18.114477
 18.906147 17.661884 18.7179   16.9416   17.479368]"
320,MDLyuv29jevaGLSeT,35,2,banana shape,H,"[17.24599  19.668535 17.834845 19.274567 18.553793 18.96324  18.009968
 20.422155 19.57245  18.198935 19.278095 20.363106]"
321,MDLyuv29jevaGLSeT,36,3,Dude looks like the bunny but facing the left Lying down,G,"[19.175228 20.042269 21.37071  19.032469 22.667578 21.845158 20.260868
 19.801653 20.595879 17.21622  18.525743 19.221792]"
322,MDLyuv29jevaGLSeT,37,3,Praying on knees facing right,K,"[15.89435  17.40192  15.521352 18.07693  16.820616 18.093277 18.074764
 16.041193 17.504427 14.589032 15.975174 17.80106 ]"
323,MDLyuv29jevaGLSeT,38,3,Dude looks like dracula sneaking up on a victim to the left one leg raised,A,"[18.336002 14.895204 16.731754 14.964996 14.773789 18.451406 16.680674
 15.159705 14.736173 13.695924 13.479896 15.377742]"
324,MDLyuv29jevaGLSeT,39,3,Guy stood straight facing left looking down at arms extended to left,D,"[19.322678 17.68246  18.787365 19.996315 18.395945 19.238142 20.310324
 20.568604 17.62481  17.928148 17.065903 19.016075]"
325,MDLyuv29jevaGLSeT,40,3,"Guy if half square on the left, small triangle arm on right",J,"[23.472542 22.919672 24.471626 24.505215 24.105185 22.812807 23.396273
 24.191216 21.413095 24.055943 23.772633 23.398134]"
326,MDLyuv29jevaGLSeT,41,3,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",H,"[18.923502 17.398384 16.878561 17.935879 16.286596 22.577772 17.000189
 17.40614  16.911793 15.692586 15.628369 19.31764 ]"
327,MDLyuv29jevaGLSeT,42,3,"Guy balancing on one leg like ballerina, arms extended to left",I,"[19.94357  20.29178  21.90394  16.470741 18.390911 18.797869 21.34354
 16.592062 18.73714  15.350585 15.081247 19.417809]"
328,MDLyuv29jevaGLSeT,43,3,Guy squatting with arms out to the left Right,L,"[19.81772  20.393238 20.898497 19.568165 18.97018  22.80452  21.906927
 17.893637 21.365128 17.277386 17.53458  21.01704 ]"
329,MDLyuv29jevaGLSeT,44,3,"Guy has no legs, looks to by flying with arms in the air",C,"[17.259943 16.515451 23.567673 14.680818 15.041018 19.650524 17.429846
 14.858381 15.797769 13.730204 11.902913 15.338289]"
330,MDLyuv29jevaGLSeT,45,3,"Guy that likes to eat triangles, kneeling facing the the right",B,"[20.397987 20.937092 19.7141   22.652153 23.46609  23.875687 21.52528
 19.164865 20.939316 19.666334 20.590714 22.007408]"
331,MDLyuv29jevaGLSeT,46,3,Bunny boy,E,"[12.998038 11.75534  14.319399 12.513128 14.661644 13.193735 12.920734
 13.499032 13.789141 10.646692 12.508732 11.455631]"
332,MDLyuv29jevaGLSeT,47,3,Person is sat facing left with their legs out in front of them Looks depressed,F,"[14.82822  16.39864  15.779732 15.909073 18.095238 24.378399 17.2418
 15.413311 17.343613 14.255587 15.654018 17.520287]"
333,MDLyuv29jevaGLSeT,48,4,sitting facing left,F,"[14.204791 17.080194 17.65882  17.457537 18.150434 22.373594 17.462952
 16.877533 18.073944 15.530615 16.171267 17.624187]"
334,MDLyuv29jevaGLSeT,49,4,bunny,E,"[13.520856 14.861484 15.936059 14.969119 17.451254 14.028541 15.195802
 15.653578 16.517931 13.490836 15.523441 14.356411]"
335,MDLyuv29jevaGLSeT,50,4,lying down head leaning to the left,G,"[19.85664  19.968784 23.565617 16.540554 19.741728 23.520746 20.23911
 17.645077 17.71193  16.800617 16.513203 17.867167]"
336,MDLyuv29jevaGLSeT,51,4,banana,H,"[14.606757 15.659329 16.671757 16.352173 14.555688 15.791617 15.976411
 18.232475 15.98914  16.132053 16.25116  16.722975]"
337,MDLyuv29jevaGLSeT,52,4,penguin,A,"[15.521276 15.02045  18.31273  17.643362 19.286674 16.16168  16.075108
 19.433954 17.364197 16.095045 16.819998 18.04994 ]"
338,MDLyuv29jevaGLSeT,53,4,on one leg,I,"[20.239943 17.802284 18.580078 17.22027  17.385023 17.583221 20.099604
 16.943121 18.632532 16.312786 16.18213  17.806995]"
339,MDLyuv29jevaGLSeT,54,4,kneeling facing right praying,K,"[16.857368 19.343555 17.80907  19.229    18.85988  20.023962 20.092173
 17.425823 19.13483  16.245392 16.506655 18.165552]"
340,MDLyuv29jevaGLSeT,55,4,left side straight facing right,J,"[18.630728 16.945488 18.050425 19.618301 19.048172 18.587309 19.066359
 20.312738 17.591242 19.356194 18.137922 18.069916]"
341,MDLyuv29jevaGLSeT,56,4,triangle on chin,B,"[17.046638 16.349802 20.545023 18.807674 20.94167  19.034813 17.964912
 20.848145 16.858011 17.846073 17.454279 16.867416]"
342,MDLyuv29jevaGLSeT,57,4,squatting facing right arms in front,L,"[18.444656 19.848053 18.75551  17.792082 17.867138 19.774393 20.077763
 15.566516 19.601883 16.019423 15.89577  18.921404]"
343,MDLyuv29jevaGLSeT,58,4,facing left arms in front,D,"[19.809551 18.523918 21.291906 20.023243 18.496946 18.841492 20.143963
 20.092564 17.239216 18.345043 17.106733 18.975763]"
344,MDLyuv29jevaGLSeT,59,4,arms up flying facing left,C,"[19.485361 20.205368 24.232141 16.072329 17.317966 15.109847 19.369684
 17.283133 17.677858 16.487135 15.311338 16.91106 ]"
345,MDLyuv29jevaGLSeT,60,5,penguin,A,"[15.521276 15.02045  18.31273  17.643362 19.286674 16.16168  16.075108
 19.433954 17.364197 16.095045 16.819998 18.04994 ]"
346,MDLyuv29jevaGLSeT,61,5,flying facing left,C,"[17.186243 16.5529   22.832651 15.023203 16.384544 16.067158 17.688198
 16.322315 17.07095  16.051506 14.179031 14.616394]"
347,MDLyuv29jevaGLSeT,62,5,bunny,E,"[13.520856 14.861484 15.936059 14.969119 17.451254 14.028541 15.195802
 15.653578 16.517931 13.490836 15.523441 14.356411]"
348,MDLyuv29jevaGLSeT,63,5,squatting facing right,L,"[18.299263 19.90241  17.609966 18.141188 18.68349  20.128609 20.255926
 16.097288 20.981615 16.601818 17.48727  19.020926]"
349,MDLyuv29jevaGLSeT,64,5,half a square facing right,J,"[17.470003 18.553144 19.478401 20.177181 20.072691 19.506977 18.488743
 20.831926 17.806362 20.152481 18.42888  19.130226]"
350,MDLyuv29jevaGLSeT,65,5,depressed sitting down facing left,F,"[16.68097   16.610239  16.312555  16.326946  17.852467  22.585884
 16.836344  16.910864  16.751146  15.2812195 16.224155  16.65534  ]"
351,MDLyuv29jevaGLSeT,66,5,"The one that is hard to describe head back, one arm up, one arm down",G,"[24.406069 21.651297 23.131197 19.859821 19.834148 22.25542  21.178905
 19.40717  20.874117 19.209991 17.967106 19.59774 ]"
352,MDLyuv29jevaGLSeT,67,5,Praying kneeling facing right,K,"[16.370832 19.34495  16.694256 19.506763 18.988274 20.244051 19.682785
 16.544155 19.700054 15.505868 16.40492  18.455408]"
353,MDLyuv29jevaGLSeT,68,5,Standing facing left arms extended in front,D,"[20.577131 20.401577 20.846298 20.695364 19.71324  19.082699 21.554964
 20.179567 19.432472 19.15118  18.163893 20.566072]"
354,MDLyuv29jevaGLSeT,69,5,"Kneeling facing right, one arm up on each side",B,"[18.045588 19.81365  18.323368 18.102697 18.27621  20.202633 19.973946
 16.688095 19.407536 16.153173 15.94007  18.015156]"
355,MDLyuv29jevaGLSeT,70,5,"ice skater facing left, one leg extended",I,"[22.19421  22.225    23.299877 18.27645  21.054039 19.599863 23.375998
 16.989841 22.467218 18.215614 18.174393 20.88891 ]"
356,MDLyuv29jevaGLSeT,71,5,and finally banana man,H,"[17.514076 14.576361 15.235099 14.989641 14.352375 16.63502  15.200313
 15.780676 14.938699 13.463107 13.059632 15.524983]"
357,MEJ8y7jRW4947MPrH,0,0,Person on knees with hands outstretched facing right,K,"[17.640917 20.305038 19.725306 19.867638 17.958563 19.378153 20.167263
 16.28624  19.167961 16.242405 16.195274 20.242575]"
358,MEJ8y7jRW4947MPrH,1,0,Person facing left in process of walking (taking step) head' towards back stepping left right leg in air,A,"[27.724066 23.027935 21.208073 22.161839 22.769547 24.398508 24.749743
 21.660435 23.200895 21.298538 20.503687 22.075424]"
359,MEJ8y7jRW4947MPrH,2,0,person bending down (but not completely on ground) with hands outstretched in sharp triangle shape facing right legs together facing left not sitting down head slightly tilted (diamond shape),L,"[26.891577 28.816444 27.897802 25.60604  30.337334 29.354023 29.272165
 22.119743 27.145218 23.654325 25.559765 27.89901 ]"
360,MEJ8y7jRW4947MPrH,3,0,"least resembling human - closest to arrow pointing upwards lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",H,"[26.49668  26.449451 24.235256 28.052286 27.85545  22.156984 26.07705
 25.926771 25.494692 26.710802 27.212662 28.122543]"
361,MEJ8y7jRW4947MPrH,4,0,"lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head facing left kind of pointing looks like holding open book to me definitely not cheering",D,"[22.908588 24.079103 22.487398 26.410753 23.367027 20.117088 23.724981
 21.5077   21.33224  24.83375  23.256325 24.405476]"
362,MEJ8y7jRW4947MPrH,5,0,"middle component in something of a rough l-shape pointed left with two arms pointed to right head facing left backwards l-shape head pointing forwards, hands arms backwards closer to sitting head focused left",G,"[23.687025 25.065374 26.082888 27.152813 28.453096 27.578672 26.342764
 24.367352 25.808865 24.821507 25.096756 26.183743]"
363,MEJ8y7jRW4947MPrH,6,0,"odd shape - almost like kicking out leg to the right standing on one leg, kicking other out to right 100% karate kick diamond head on left arms on left",I,"[25.878609 25.33507  23.669191 23.154213 24.208103 23.677454 25.352737
 23.261429 23.852898 22.277351 22.41387  23.989525]"
364,MEJ8y7jRW4947MPrH,7,0,"down on knees pointing right, sharp triangle arms with diamond head not so much blocky body legs behind body in line with ground *feet",B,"[26.556564 26.000122 26.961416 24.162607 25.805061 26.27076  26.420021
 21.073584 23.36121  21.504528 22.451954 25.893644]"
365,MEJ8y7jRW4947MPrH,8,0,"sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left no arms",F,"[22.671137 24.731817 22.48784  23.73061  25.05119  27.23819  24.554258
 19.426172 22.593016 20.693506 21.896976 24.376339]"
366,MEJ8y7jRW4947MPrH,9,0,"sitting facing right, rabbit ears jutting out from head sharp straight angle for the 'back' two triangles overlapping on bottom smaller triangle for legs on right",E,"[21.171717 22.881878 21.599144 22.817402 27.48962  23.59947  23.848703
 20.491121 23.967613 20.146435 22.290451 23.225927]"
367,MEJ8y7jRW4947MPrH,10,0,"celebratory person - arms extended, diamond head no legs leaning left",C,"[24.110804 23.785416 25.23115  21.272482 21.424454 22.417768 23.782291
 18.083874 21.772812 18.670317 18.640667 22.175108]"
368,MEJ8y7jRW4947MPrH,11,0,blockiest' body with diamond head body wider as it goes up small triangle or 'point' jutting out of top right of body,J,"[26.546017 27.888504 26.423395 23.899048 26.109404 25.261475 26.801004
 23.737352 23.433834 24.140207 25.255772 26.831038]"
369,MEJ8y7jRW4947MPrH,12,1,kneeling down arms pointed to the right legs behind body facing left and flicking up to the ceiling diamond head kneeling on them and his feet behind him flicking up to the sky his shoulders also look like the start of another diamond,K,"[23.883575 26.363628 24.546604 23.074766 24.665726 24.590126 25.002083
 21.590582 21.848137 21.55687  22.094059 24.489038]"
370,MEJ8y7jRW4947MPrH,13,1,man standing up perfectly straight back arms facing left either pointing left or holding something to his left,D,"[25.377491 21.525824 22.764921 24.913994 21.399704 22.458956 23.798075
 22.136024 22.48142  20.984169 19.99851  23.55866 ]"
371,MEJ8y7jRW4947MPrH,14,1,body gets wider as it goes up diamond head any jutting parts are all to the right yeah his left side is completely straight he gets wider as he goes up,J,"[16.883553 13.505978 14.845387 13.430445 12.568724 14.144423 15.919702
 15.344487 11.754025 14.069518 12.174744 13.409032]"
372,MEJ8y7jRW4947MPrH,15,1,"to me this one looks like how frankenstein's monster would walk one leg in the air, the other flat arms up in the air and pointing sharply down diamond head is on the right hand side and kinda falling back well one leg is in the air yeah zombie arms like michael Jackson's Thriller movie",A,"[26.824581 24.481909 23.879162 21.372303 23.588566 21.280727 25.2466
 20.84235  21.691536 21.366625 20.64521  23.33684 ]"
373,MEJ8y7jRW4947MPrH,16,1,celebration guy no legs body leaning diagonally left,C,"[25.719673 21.790688 21.796312 20.241684 20.258947 24.400139 21.947615
 17.257765 21.605543 18.459179 17.8871   20.708841]"
374,MEJ8y7jRW4947MPrH,17,1,man kneeling down facing to the right arms also to the right but feet legs are flat to the ground knees bent facing right he might be holding something or just pointing sharply triangle arm with the flat surface facing the ceiling no not pointing up but it looks very close to that one,L,"[21.316296 22.809568 21.927475 21.279587 23.239351 24.456146 22.182379
 19.65195  22.27982  19.225025 19.50792  22.18432 ]"
375,MEJ8y7jRW4947MPrH,18,1,I think this one looks like a dancer two triangles for arms but one arm is near the head and the other is almost touching the ground body trailing really far back to the left looks like a backwards L diamond head hanging to the left i guess the bottom triangle is a leg actually yeah legs dragged kinda,G,"[25.164055 26.76588  26.56967  23.54947  27.873287 23.591635 26.688612
 22.192564 23.958666 23.047722 23.65193  26.275974]"
376,MEJ8y7jRW4947MPrH,19,1,karate kick guy,I,"[21.50532  19.45326  22.689054 18.007875 18.787935 20.571507 21.128555
 20.17482  18.382935 16.791016 16.910305 19.302904]"
377,MEJ8y7jRW4947MPrH,20,1,bunny ear guy,E,"[15.577904 12.277871 14.561772 15.113826 16.249609 17.483324 15.253508
 16.789627 14.376468 12.414556 15.084664 14.192091]"
378,MEJ8y7jRW4947MPrH,21,1,kneeling down leg at the bottom left both arms spread out to each side of him not really sure what it looks like he's doing he's actually the only one except the celebration guy who has arms at either side yeah triangle arms,B,"[20.8857   19.605906 21.706833 17.83646  18.54956  21.91009  21.595774
 14.533499 18.776417 16.139408 15.310827 18.313982]"
379,MEJ8y7jRW4947MPrH,22,1,this one looks like a block no arms and only one little triangle foot at the bottom right facing right this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right bag boy,H,"[25.1196   26.272858 24.37207  24.326736 25.913397 27.30979  24.05783
 24.505928 23.265009 23.02092  23.281345 24.930391]"
380,MEJ8y7jRW4947MPrH,23,1,"the last one was the ""gets wider as it goes up"" guy this one is wall leaning man legs stretched to the left knees up yeah like he could be sleeping",F,"[23.870726 20.695564 21.321402 18.815018 19.270308 26.120487 21.961048
 19.341908 20.111923 17.050879 17.359655 19.532072]"
