full_text,word_idx,word,logprob
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,27,their,-1.3122413158416748
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,28,other,-1.4220349788665771
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,29,leg,-0.17654195427894592
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,30,extended,-2.878170967102051
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,31,on,-7.180361747741699
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,32,the,-0.4560950994491577
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,33,right,-3.5927205085754395
This person is leaning forward and their arms are like two stacked triangles in front of them They seem to be standing on one leg and have their other leg extended on the right side,34,side,-0.28634214401245117
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,0,This,-8.868369102478027
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,1,person,-2.4871129989624023
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,2,seems,-10.702874183654785
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,3,to,-0.0011687598889693618
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,4,be,-9.83428253675811e-05
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,5,bending,-14.50255012512207
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,6,their,-3.721297025680542
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,7,knees,-1.8010345697402954
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,8,and,-1.8639037609100342
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,9,facing,-7.337001323699951
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,10,the,-0.9008153676986694
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,11,right,-2.947270154953003
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,12,They,-8.483406066894531
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,13,seem,-2.930332660675049
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,14,to,-0.016821209341287613
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,15,have,-2.585660696029663
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,16,their,-1.565592885017395
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,17,arms,-1.1941368579864502
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,18,extended,-3.7792837619781494
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,19,to,-2.0877671241760254
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,20,the,-0.2424268275499344
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,21,right,-2.350379467010498
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,22,in,-5.739363670349121
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,23,front,-1.4165400266647339
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,24,of,-0.012008869089186192
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,25,them,-0.0704542025923729
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,26,It's,-5.596783399581909
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,27,NOT,-13.25961685180664
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,28,the,-5.391056537628174
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,29,one,-7.320616722106934
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,30,that,-4.1208648681640625
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,31,looks,-4.578657627105713
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,32,like,-0.26921769976615906
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,33,a,-0.8297818899154663
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,34,nun,-8.317327499389648
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,35,This,-3.71071195602417
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,36,one,-2.6498477458953857
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,37,looks,-1.6194467544555664
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,38,more,-1.6390111446380615
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,39,like,-0.16483335196971893
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,40,a,-0.28952932357788086
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,41,man,-2.5785136222839355
This person seems to be bending their knees and facing the right They seem to have their arms extended to the right in front of them It's NOT the one that looks like a nun This one looks more like a man hahah,42,hahah,-11.6180939078331
bunny ears slouched facing right,0,bunny,-18.015262603759766
bunny ears slouched facing right,1,ears,-5.118709564208984
bunny ears slouched facing right,2,slouched,-15.084798812866211
bunny ears slouched facing right,3,facing,-8.899165153503418
bunny ears slouched facing right,4,right,-1.6808542013168335
one arm to each side looks like they're flying towards the left,0,one,-13.290244102478027
one arm to each side looks like they're flying towards the left,1,arm,-9.224839210510254
one arm to each side looks like they're flying towards the left,2,to,-4.968432426452637
one arm to each side looks like they're flying towards the left,3,each,-4.560642242431641
one arm to each side looks like they're flying towards the left,4,side,-1.3468883037567139
one arm to each side looks like they're flying towards the left,5,looks,-9.175082206726074
one arm to each side looks like they're flying towards the left,6,like,-0.5411960482597351
one arm to each side looks like they're flying towards the left,7,they're,-6.706342935562134
one arm to each side looks like they're flying towards the left,8,flying,-5.17230224609375
one arm to each side looks like they're flying towards the left,9,towards,-5.560072898864746
one arm to each side looks like they're flying towards the left,10,the,-1.5064127445220947
one arm to each side looks like they're flying towards the left,11,left,-4.152645111083984
"looks like they have no legs, sort of banana shaped",0,looks,-11.762900352478027
"looks like they have no legs, sort of banana shaped",1,like,-0.1841527670621872
"looks like they have no legs, sort of banana shaped",2,they,-5.531761169433594
"looks like they have no legs, sort of banana shaped",3,have,-2.8451530933380127
"looks like they have no legs, sort of banana shaped",4,no,-4.372377872467041
"looks like they have no legs, sort of banana shaped",5,"legs,",-5.4936912059783936
"looks like they have no legs, sort of banana shaped",6,sort,-9.782513618469238
"looks like they have no legs, sort of banana shaped",7,of,-0.10464823991060257
"looks like they have no legs, sort of banana shaped",8,banana,-12.554939270019531
"looks like they have no legs, sort of banana shaped",9,shaped,-1.240606665611267
left half of them is like a square and they appear to be facing right with a diamond head,0,left,-11.704306602478027
left half of them is like a square and they appear to be facing right with a diamond head,1,half,-5.280152320861816
left half of them is like a square and they appear to be facing right with a diamond head,2,of,-0.776124119758606
left half of them is like a square and they appear to be facing right with a diamond head,3,them,-9.327089309692383
left half of them is like a square and they appear to be facing right with a diamond head,4,is,-2.4838128089904785
left half of them is like a square and they appear to be facing right with a diamond head,5,like,-5.040473461151123
left half of them is like a square and they appear to be facing right with a diamond head,6,a,-1.5130960941314697
left half of them is like a square and they appear to be facing right with a diamond head,7,square,-5.032271385192871
left half of them is like a square and they appear to be facing right with a diamond head,8,and,-2.718437671661377
left half of them is like a square and they appear to be facing right with a diamond head,9,they,-4.4255290031433105
left half of them is like a square and they appear to be facing right with a diamond head,10,appear,-5.948833465576172
left half of them is like a square and they appear to be facing right with a diamond head,11,to,-0.967718243598938
left half of them is like a square and they appear to be facing right with a diamond head,12,be,-0.2504044473171234
left half of them is like a square and they appear to be facing right with a diamond head,13,facing,-6.4663286209106445
left half of them is like a square and they appear to be facing right with a diamond head,14,right,-2.0275771617889404
left half of them is like a square and they appear to be facing right with a diamond head,15,with,-4.289577484130859
left half of them is like a square and they appear to be facing right with a diamond head,16,a,-1.590611219406128
left half of them is like a square and they appear to be facing right with a diamond head,17,diamond,-2.9967260360717773
left half of them is like a square and they appear to be facing right with a diamond head,18,head,-2.328096866607666
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",0,body,-11.657431602478027
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",1,facing,-8.661625862121582
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",2,left,-2.095226287841797
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",3,with,-3.041438579559326
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",4,one,-3.8311195373535156
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",5,foot,-3.1066901683807373
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",6,in,-2.5395991802215576
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",7,the,-1.2368494272232056
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",8,"air,",-1.6508320719003677
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",9,head,-3.8266353607177734
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",10,is,-3.6257898807525635
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",11,hanging,-7.558920383453369
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",12,backwards,-3.9818155765533447
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",13,also,-8.952581405639648
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",14,looks,-7.332464218139648
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",15,like,-0.3072243332862854
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",16,a,-1.3196837902069092
"body facing left with one foot in the air, head is hanging backwards also looks like a penguin",17,penguin,-6.875212907791138
"almost laying down, body facing right with one hand high and one low and head hanging back",0,almost,-12.434224128723145
"almost laying down, body facing right with one hand high and one low and head hanging back",1,laying,-13.554720878601074
"almost laying down, body facing right with one hand high and one low and head hanging back",2,"down,",-3.9315508604049683
"almost laying down, body facing right with one hand high and one low and head hanging back",3,body,-7.482948303222656
"almost laying down, body facing right with one hand high and one low and head hanging back",4,facing,-4.9590864181518555
"almost laying down, body facing right with one hand high and one low and head hanging back",5,right,-2.2028603553771973
"almost laying down, body facing right with one hand high and one low and head hanging back",6,with,-4.786657810211182
"almost laying down, body facing right with one hand high and one low and head hanging back",7,one,-3.617499828338623
"almost laying down, body facing right with one hand high and one low and head hanging back",8,hand,-1.5580105781555176
"almost laying down, body facing right with one hand high and one low and head hanging back",9,high,-7.806634426116943
"almost laying down, body facing right with one hand high and one low and head hanging back",10,and,-1.129382610321045
"almost laying down, body facing right with one hand high and one low and head hanging back",11,one,-0.5958264470100403
"almost laying down, body facing right with one hand high and one low and head hanging back",12,low,-1.22119140625
"almost laying down, body facing right with one hand high and one low and head hanging back",13,and,-3.042490005493164
"almost laying down, body facing right with one hand high and one low and head hanging back",14,head,-3.3485608100891113
"almost laying down, body facing right with one hand high and one low and head hanging back",15,hanging,-6.932834148406982
"almost laying down, body facing right with one hand high and one low and head hanging back",16,back,-3.5174753665924072
on one foot facing left with the back leg at a 90 degree angle back both arms in front,0,on,-13.213032722473145
on one foot facing left with the back leg at a 90 degree angle back both arms in front,1,one,-5.707111358642578
on one foot facing left with the back leg at a 90 degree angle back both arms in front,2,foot,-5.959319114685059
on one foot facing left with the back leg at a 90 degree angle back both arms in front,3,facing,-8.761825561523438
on one foot facing left with the back leg at a 90 degree angle back both arms in front,4,left,-4.694068908691406
on one foot facing left with the back leg at a 90 degree angle back both arms in front,5,with,-2.802031993865967
on one foot facing left with the back leg at a 90 degree angle back both arms in front,6,the,-2.2064363956451416
on one foot facing left with the back leg at a 90 degree angle back both arms in front,7,back,-4.234661102294922
on one foot facing left with the back leg at a 90 degree angle back both arms in front,8,leg,-1.9554331302642822
on one foot facing left with the back leg at a 90 degree angle back both arms in front,9,at,-5.249017238616943
on one foot facing left with the back leg at a 90 degree angle back both arms in front,10,a,-0.8268542289733887
on one foot facing left with the back leg at a 90 degree angle back both arms in front,11,90,-1.5668798089027405
on one foot facing left with the back leg at a 90 degree angle back both arms in front,12,degree,-0.6300275325775146
on one foot facing left with the back leg at a 90 degree angle back both arms in front,13,angle,-0.04303964972496033
on one foot facing left with the back leg at a 90 degree angle back both arms in front,14,back,-7.190150737762451
on one foot facing left with the back leg at a 90 degree angle back both arms in front,15,both,-8.880433082580566
on one foot facing left with the back leg at a 90 degree angle back both arms in front,16,arms,-0.9321480989456177
on one foot facing left with the back leg at a 90 degree angle back both arms in front,17,in,-3.2990164756774902
on one foot facing left with the back leg at a 90 degree angle back both arms in front,18,front,-0.9502507448196411
"facing right with hands out, squatted but not kneeling",0,facing,-20.037044048309326
"facing right with hands out, squatted but not kneeling",1,right,-5.404282569885254
"facing right with hands out, squatted but not kneeling",2,with,-4.300429344177246
"facing right with hands out, squatted but not kneeling",3,hands,-3.4434070587158203
"facing right with hands out, squatted but not kneeling",4,"out,",-6.519232511520386
"facing right with hands out, squatted but not kneeling",5,squatted,-9.158325672149658
"facing right with hands out, squatted but not kneeling",6,but,-7.098032474517822
"facing right with hands out, squatted but not kneeling",7,not,-1.9669389724731445
"facing right with hands out, squatted but not kneeling",8,kneeling,-3.469607353210449
facing right with hands out and kneeling,0,facing,-20.037044048309326
facing right with hands out and kneeling,1,right,-5.404282569885254
facing right with hands out and kneeling,2,with,-4.300429344177246
facing right with hands out and kneeling,3,hands,-3.4434070587158203
facing right with hands out and kneeling,4,out,-4.002035617828369
facing right with hands out and kneeling,5,and,-3.2046968936920166
facing right with hands out and kneeling,6,kneeling,-7.204591274261475
seated facing left with feet extended,0,seated,-17.544321537017822
seated facing left with feet extended,1,facing,-7.571153163909912
seated facing left with feet extended,2,left,-1.5869059562683105
seated facing left with feet extended,3,with,-3.1259095668792725
seated facing left with feet extended,4,feet,-4.534694671630859
seated facing left with feet extended,5,extended,-3.9436776638031006
standing up straight facing left with hands out,0,standing,-12.912251472473145
standing up straight facing left with hands out,1,up,-3.771347761154175
standing up straight facing left with hands out,2,straight,-4.633164405822754
standing up straight facing left with hands out,3,facing,-6.9760637283325195
standing up straight facing left with hands out,4,left,-3.73484468460083
standing up straight facing left with hands out,5,with,-2.851123809814453
standing up straight facing left with hands out,6,hands,-2.3158302307128906
standing up straight facing left with hands out,7,out,-4.533939361572266
kneeling facing right with a triangle hanging out of their mouth,0,kneeling,-20.529367923736572
kneeling facing right with a triangle hanging out of their mouth,1,facing,-7.4460601806640625
kneeling facing right with a triangle hanging out of their mouth,2,right,-2.243408441543579
kneeling facing right with a triangle hanging out of their mouth,3,with,-3.1411046981811523
kneeling facing right with a triangle hanging out of their mouth,4,a,-2.4453108310699463
kneeling facing right with a triangle hanging out of their mouth,5,triangle,-7.777500629425049
kneeling facing right with a triangle hanging out of their mouth,6,hanging,-7.8304643630981445
kneeling facing right with a triangle hanging out of their mouth,7,out,-3.635662078857422
kneeling facing right with a triangle hanging out of their mouth,8,of,-0.15355271100997925
kneeling facing right with a triangle hanging out of their mouth,9,their,-2.1293020248413086
kneeling facing right with a triangle hanging out of their mouth,10,mouth,-1.0866619348526
squated facing right,0,squated,-18.80355453491211
squated facing right,1,facing,-7.949385643005371
squated facing right,2,right,-3.747448682785034
kneeling facing right arms out,0,kneeling,-20.529367923736572
kneeling facing right arms out,1,facing,-7.4460601806640625
kneeling facing right arms out,2,right,-2.243408441543579
kneeling facing right arms out,3,arms,-7.953604698181152
kneeling facing right arms out,4,out,-3.1776161193847656
arms up in the air,0,arms,-11.080220222473145
arms up in the air,1,up,-5.519342422485352
arms up in the air,2,in,-2.4953885078430176
arms up in the air,3,the,-0.33416345715522766
arms up in the air,4,air,-0.08595874905586243
sitting facing left,0,sitting,-17.490493297576904
sitting facing left,1,facing,-7.046941757202148
sitting facing left,2,left,-2.169067621231079
head hanging back,0,head,-13.517720222473145
head hanging back,1,hanging,-11.376687049865723
head hanging back,2,back,-5.511602401733398
penguin looking down,0,penguin,-19.192001342773438
penguin looking down,1,looking,-7.960020542144775
penguin looking down,2,down,-3.721510171890259
standing on 1 leg arms out,0,standing,-12.912251472473145
standing on 1 leg arms out,1,on,-3.271347761154175
standing on 1 leg arms out,2,1,-6.169224500656128
standing on 1 leg arms out,3,leg,-1.015823245048523
standing on 1 leg arms out,4,arms,-9.069231986999512
standing on 1 leg arms out,5,out,-2.028604030609131
sitting with a triangle on chin facing right,0,sitting,-17.490493297576904
sitting with a triangle on chin facing right,1,with,-4.234441757202148
sitting with a triangle on chin facing right,2,a,-2.0268659591674805
sitting with a triangle on chin facing right,3,triangle,-5.446217060089111
sitting with a triangle on chin facing right,4,on,-1.1755261421203613
sitting with a triangle on chin facing right,5,chin,-7.153265953063965
sitting with a triangle on chin facing right,6,facing,-5.766526222229004
sitting with a triangle on chin facing right,7,right,-1.4906469583511353
bunny,0,bunny,-17.98743438720703
standing up straight facing left,0,standing,-12.907537460327148
standing up straight facing left,1,up,-3.765728235244751
standing up straight facing left,2,straight,-4.730976104736328
standing up straight facing left,3,facing,-7.032544136047363
standing up straight facing left,4,left,-3.729495048522949
facing right back is straight,0,facing,-20.04312229156494
facing right back is straight,1,right,-5.32882022857666
facing right back is straight,2,back,-6.056788921356201
facing right back is straight,3,is,-5.435779571533203
facing right back is straight,4,straight,-7.8416829109191895
banana shape,0,banana,-11.114568710327148
banana shape,1,shape,-5.746689796447754
Dude looks like the bunny but facing the left Lying down,0,Dude,-15.963454723358154
Dude looks like the bunny but facing the left Lying down,1,looks,-6.514402866363525
Dude looks like the bunny but facing the left Lying down,2,like,-0.05275260657072067
Dude looks like the bunny but facing the left Lying down,3,the,-5.226731300354004
Dude looks like the bunny but facing the left Lying down,4,bunny,-8.046028137207031
Dude looks like the bunny but facing the left Lying down,5,but,-5.375940322875977
Dude looks like the bunny but facing the left Lying down,6,facing,-11.4069185256958
Dude looks like the bunny but facing the left Lying down,7,the,-0.9610380530357361
Dude looks like the bunny but facing the left Lying down,8,left,-3.4729866981506348
Dude looks like the bunny but facing the left Lying down,9,Lying,-13.642058372497559
Dude looks like the bunny but facing the left Lying down,10,down,-1.1638985872268677
Praying on knees facing right,0,Praying,-14.63979959487915
Praying on knees facing right,1,on,-4.6384968757629395
Praying on knees facing right,2,knees,-2.6058034896850586
Praying on knees facing right,3,facing,-8.094724655151367
Praying on knees facing right,4,right,-3.861628770828247
Dude looks like dracula sneaking up on a victim to the left one leg raised,0,Dude,-15.963454723358154
Dude looks like dracula sneaking up on a victim to the left one leg raised,1,looks,-6.514402866363525
Dude looks like dracula sneaking up on a victim to the left one leg raised,2,like,-0.05275260657072067
Dude looks like dracula sneaking up on a victim to the left one leg raised,3,dracula,-13.780354857444763
Dude looks like dracula sneaking up on a victim to the left one leg raised,4,sneaking,-11.461272597312927
Dude looks like dracula sneaking up on a victim to the left one leg raised,5,up,-1.6127426624298096
Dude looks like dracula sneaking up on a victim to the left one leg raised,6,on,-0.2642236351966858
Dude looks like dracula sneaking up on a victim to the left one leg raised,7,a,-1.4948948621749878
Dude looks like dracula sneaking up on a victim to the left one leg raised,8,victim,-4.83504581451416
Dude looks like dracula sneaking up on a victim to the left one leg raised,9,to,-3.6036744117736816
Dude looks like dracula sneaking up on a victim to the left one leg raised,10,the,-4.269176959991455
Dude looks like dracula sneaking up on a victim to the left one leg raised,11,left,-1.3518708944320679
Dude looks like dracula sneaking up on a victim to the left one leg raised,12,one,-7.519139766693115
Dude looks like dracula sneaking up on a victim to the left one leg raised,13,leg,-5.855953693389893
Dude looks like dracula sneaking up on a victim to the left one leg raised,14,raised,-3.5512397289276123
Guy stood straight facing left looking down at arms extended to left,0,Guy,-9.302068710327148
Guy stood straight facing left looking down at arms extended to left,1,stood,-10.790060043334961
Guy stood straight facing left looking down at arms extended to left,2,straight,-8.22252368927002
Guy stood straight facing left looking down at arms extended to left,3,facing,-5.51434326171875
Guy stood straight facing left looking down at arms extended to left,4,left,-4.534451007843018
Guy stood straight facing left looking down at arms extended to left,5,looking,-4.387017726898193
Guy stood straight facing left looking down at arms extended to left,6,down,-1.5580921173095703
Guy stood straight facing left looking down at arms extended to left,7,at,-0.9039926528930664
Guy stood straight facing left looking down at arms extended to left,8,arms,-9.287238121032715
Guy stood straight facing left looking down at arms extended to left,9,extended,-2.8053956031799316
Guy stood straight facing left looking down at arms extended to left,10,to,-1.7113310098648071
Guy stood straight facing left looking down at arms extended to left,11,left,-2.4861598014831543
"Guy if half square on the left, small triangle arm on right",0,Guy,-9.302068710327148
"Guy if half square on the left, small triangle arm on right",1,if,-12.133810043334961
"Guy if half square on the left, small triangle arm on right",2,half,-10.35148811340332
"Guy if half square on the left, small triangle arm on right",3,square,-5.1322126388549805
"Guy if half square on the left, small triangle arm on right",4,on,-5.713763236999512
"Guy if half square on the left, small triangle arm on right",5,the,-1.542448878288269
"Guy if half square on the left, small triangle arm on right",6,"left,",-4.714738368988037
"Guy if half square on the left, small triangle arm on right",7,small,-7.58032751083374
"Guy if half square on the left, small triangle arm on right",8,triangle,-5.506741046905518
"Guy if half square on the left, small triangle arm on right",9,arm,-10.241427421569824
"Guy if half square on the left, small triangle arm on right",10,on,-1.8166991472244263
"Guy if half square on the left, small triangle arm on right",11,right,-2.594433307647705
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",0,Guy,-9.302068710327148
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",1,has,-6.321310043334961
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",2,no,-5.1304097175598145
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",3,arms,-5.283564567565918
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",4,and,-1.8142714500427246
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",5,is,-3.398198127746582
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",6,sat,-8.251734733581543
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",7,on,-1.0760747194290161
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",8,his,-2.558037042617798
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",9,"behind,",-7.467482566833496
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",10,small,-10.103492736816406
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",11,legs,-2.5938899517059326
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",12,on,-4.948752403259277
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",13,right,-6.91848087310791
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",14,No,-13.604243278503418
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",15,arms,-1.5472227334976196
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",16,small,-5.488554954528809
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",17,stumps,-10.05543327331543
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",18,for,-3.746859550476074
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",19,legs,-1.1039962768554688
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",20,on,-2.8193252086639404
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",21,left,-0.5507540702819824
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",22,Banana,-11.898567199707031
"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man",23,man,-6.467001914978027
"Guy balancing on one leg like ballerina, arms extended to left",0,Guy,-9.302068710327148
"Guy balancing on one leg like ballerina, arms extended to left",1,balancing,-13.336935043334961
"Guy balancing on one leg like ballerina, arms extended to left",2,on,-1.0783271789550781
"Guy balancing on one leg like ballerina, arms extended to left",3,one,-2.5805795192718506
"Guy balancing on one leg like ballerina, arms extended to left",4,leg,-0.6698192954063416
"Guy balancing on one leg like ballerina, arms extended to left",5,like,-6.30190372467041
"Guy balancing on one leg like ballerina, arms extended to left",6,"ballerina,",-11.730800241231918
"Guy balancing on one leg like ballerina, arms extended to left",7,arms,-7.40415620803833
"Guy balancing on one leg like ballerina, arms extended to left",8,extended,-3.4755191802978516
"Guy balancing on one leg like ballerina, arms extended to left",9,to,-2.2023696899414062
"Guy balancing on one leg like ballerina, arms extended to left",10,left,-3.4127426147460938
Guy squatting with arms out to the left Right,0,Guy,-9.302068710327148
Guy squatting with arms out to the left Right,1,squatting,-16.66736090183258
Guy squatting with arms out to the left Right,2,with,-2.469144344329834
Guy squatting with arms out to the left Right,3,arms,-4.472733497619629
Guy squatting with arms out to the left Right,4,out,-1.60832941532135
Guy squatting with arms out to the left Right,5,to,-2.3525445461273193
Guy squatting with arms out to the left Right,6,the,-0.1949705332517624
Guy squatting with arms out to the left Right,7,left,-5.1137919425964355
Guy squatting with arms out to the left Right,8,Right,-9.592592239379883
"Guy has no legs, looks to by flying with arms in the air",0,Guy,-9.302068710327148
"Guy has no legs, looks to by flying with arms in the air",1,has,-6.321310043334961
"Guy has no legs, looks to by flying with arms in the air",2,no,-5.1304097175598145
"Guy has no legs, looks to by flying with arms in the air",3,"legs,",-6.253873825073242
"Guy has no legs, looks to by flying with arms in the air",4,looks,-8.939179420471191
"Guy has no legs, looks to by flying with arms in the air",5,to,-4.730414390563965
