full_text,word_idx,word,logprob
"speaker: person bending down (but not completely on ground) with hands outstretched in sharp triangle shape
facing right
listener: diamond head- flat back (on the left)
listener: back leg up in air
listener: does it look like one of their knees is on the ground but the other one isnt
listener: does he have a triangle foot at the bottom left
speaker: legs together facing left
listener: like sitting down
listener: head looking to the ground
speaker: not sitting down
head slightly tilted (diamond shape)",25,peaker,-1.2829327583312988
"speaker: person bending down (but not completely on ground) with hands outstretched in sharp triangle shape
facing right
listener: diamond head- flat back (on the left)
listener: back leg up in air
listener: does it look like one of their knees is on the ground but the other one isnt
listener: does he have a triangle foot at the bottom left
speaker: legs together facing left
listener: like sitting down
listener: head looking to the ground
speaker: not sitting down
head slightly tilted (diamond shape)",26," not sitting down
",-9.553059711121023
"speaker: person bending down (but not completely on ground) with hands outstretched in sharp triangle shape
facing right
listener: diamond head- flat back (on the left)
listener: back leg up in air
listener: does it look like one of their knees is on the ground but the other one isnt
listener: does he have a triangle foot at the bottom left
speaker: legs together facing left
listener: like sitting down
listener: head looking to the ground
speaker: not sitting down
head slightly tilted (diamond shape)",27,ead slightly tilted (,-19.5256427526474
"speaker: person bending down (but not completely on ground) with hands outstretched in sharp triangle shape
facing right
listener: diamond head- flat back (on the left)
listener: back leg up in air
listener: does it look like one of their knees is on the ground but the other one isnt
listener: does he have a triangle foot at the bottom left
speaker: legs together facing left
listener: like sitting down
listener: head looking to the ground
speaker: not sitting down
head slightly tilted (diamond shape)",28,iamond shape,-7.660104274749756
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",0,,0.0
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",1,istener,-13.263525009155273
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",2," how many components on the shape
",-41.216630935668945
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",3,peaker,-5.607763767242432
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",4," least resembling human - closest to arrow pointing upwards
",-63.25218842178583
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",5,istener,-0.5087763667106628
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",6," how many components on the shape - good question
",-22.0552596449852
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",7,istener,-2.7796406745910645
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",8," is it the one that looks like a block with triangles on top for a head
",-45.436338279396296
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",9,peaker,-0.21860072016716003
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",10, lowest component slightly til,-30.751160555984825
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",11,ing to right,-4.134556710720062
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",12, middle in shape of arrow pointing upwards,-24.231454133987427
"listener: how many components on the shape
speaker: least resembling human - closest to arrow pointing upwards
listener: how many components on the shape - good question
listener: is it the one that looks like a block with triangles on top for a head
speaker: lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head",13, top diamond as head,-14.33072805404663
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",0,,0.0
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",1,peaker,-11.999853134155273
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",2, lower component similar to long arrow pointing upwards with additional part sticking out to left,-80.9354350566864
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",3," diamond for head
",-19.48988789319992
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",4,,-5.992037773132324
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",5,"cing left
",-7.9298495054244995
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",6,istener,-7.734200477600098
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",7, does it look like he,-22.879287395626307
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",8,"s pointing to the left
",-14.149958610534668
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",9,istener,-2.7744832038879395
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",10," his left or our right
",-17.89221903681755
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",11,peaker,-1.104607343673706
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",12," kind of pointing looks like holding open book to me
",-47.44174608960748
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",13,istener,-1.1677759885787964
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",14, like they,-10.23068910324946
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",15,"re cheering
",-12.212384521961212
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",16,istener,-1.4661692380905151
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",17," no def not cheering
",-19.30878418358043
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",18,peaker,-0.7120218873023987
"speaker: lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head
facing left
listener: does it look like he's pointing to the left
listener: his left or our right
speaker: kind of pointing looks like holding open book to me
listener: like they're cheering
listener: no def not cheering
speaker: definitely not cheering",19, definitely not cheering,-7.758522500284016
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",0,,0.0
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",1,istener,-13.263525009155273
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",2," one arm or two to the left or right
",-43.226698994636536
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",3,"o arms
",-11.801437854766846
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",4,peaker,-6.041905403137207
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",5, middle component in something of a rough l,-56.85748164355755
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",6,sh,-2.188589572906494
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",7,"pe pointed left with two arms pointed to right
",-31.025221426971257
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",8,"ead facing left
",-14.10393476486206
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",9,ack,-6.134677886962891
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",10,ards l,-11.324543714523315
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",11,sh,-0.7060359716415405
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",12,"pe
",-1.7487147115170956
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",13,istener,-4.679662704467773
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",14," does it look like the head is hanging backwards
",-37.15878085792065
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",15,peaker,-1.0272823572158813
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",16, head pointing forwards,-9.80067897029221
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",17," hands arms backwards
",-20.572585999965668
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",18,istener,-1.8065516948699951
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",19," forwards is pointing to the right
",-20.72004042752087
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",20,istener,-2.6970508098602295
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",21," kneeling
",-11.915516883134842
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",22,"tanding
",-9.726797461509705
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",23,peaker,-1.5286133289337158
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",24," closer to sitting
",-17.340235298499465
"listener: one arm or two to the left or right
no arms
speaker: middle component in something of a rough l-shape pointed left with two arms pointed to right
head facing left
backwards l-shape
listener: does it look like the head is hanging backwards
speaker: head pointing forwards, hands arms backwards
listener: forwards is pointing to the right
listener: kneeling
standing
speaker: closer to sitting
head focused left",25,ead focused left,-17.677844285964966
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",0,,0.0
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",1,peaker,-11.999853134155273
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",2," odd shape - almost like kicking out leg to the right
",-66.81916970014572
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",3,istener,-5.633000373840332
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",4, like a kar,-15.709672071039677
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",5,"te kick
",-3.128765733912587
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",6,peaker,-0.959396481513977
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",7, standing on one leg,-9.190523531287909
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",8," kicking other out to right
",-15.507927596569061
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",9,istener,-0.055475570261478424
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",10," standing on one leg
",-6.900124488864094
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",11,peaker,-0.10173268616199493
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",12, ,-4.79258400015533
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",13,00,-5.955220699310303
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",14, kar,-7.199665784835815
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",15,"te kick
",-0.8145470130257308
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",16,istener,-0.08399885892868042
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",17," diamond head hanging on the left
",-29.554772328119725
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",18,peaker,-0.07033653557300568
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",19," diamond head on left
",-9.192246390506625
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",20,istener,-0.042866069823503494
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",21, AR,-12.695456088054925
"speaker: odd shape - almost like kicking out leg to the right
listener: like a karate kick
speaker: standing on one leg, kicking other out to right
listener: standing on one leg
speaker: 100% karate kick
listener: diamond head hanging on the left
speaker: diamond head on left
listener: ARMS POINTED TO LEFT
listener: oh- hands on the left
listener: didn't mean the capital letters
speaker: arms on left
listener: looks like a backwards kick
like he's kicking behind himself",22,S POINT,-9.025215148925781
